Wk of 9/12/22     Cut off: 9/12/22  @3pm,,,,,,,,
"Week 5/13/24, Cut Off: 5/13/24 @ 3pm",,,,,,,,
Transfer #6437,,SF-LA,"Lot#, Exp Date",NOTE (Urgent?),Requested by,Date Shipped,,
1,D-18206 ,2 PALLETS (136cs/plt),,"PO#39014     5/7 ETA: OAKLAND
moved to wk 5/20",GC,,,
2,C-70530,2 PALLETS (45cs/plt),,,GC,,,
3,D-03058,50cs*,Lo#3061844 ; 7/12/2028,Urgent,JD,,,
4,#6442,1 plt (42cs)*,AG & Pkg materials,AG PKM,ViVi,,,
5,F-04211,20 cases*,,Urgent to fill DG PO,HL,,,
6,J-40032,1 plt (35cs)*,"07312025/ July 31st,25",,SYS,,,
7,J-40132,1 plt (25cs)*,"07312025/ July 31st,25",,SYS,,,
8,T-42208,30 cases*,,Urgent,HL,,,
,,Total: 6 plts,,"Closed 5/13, pending Andy picking, picked up 5/17, ETA 5/20, delivered 5/20, #6437 submitted 5/20, #6442 submitted 5/21",,05/17/2024,,
,,,,,,,,
"Week 5/20/24, Cut Off: 5/20/24 @ 3pm",,,,,,,,
Transfer #6452,,SF-LA,"Lot#, Exp Date",NOTE (Urgent?),Requested by,Date Shipped,,
1,T-42101,100 cases*,,Urgent (waiting for receiving on 5/15),HL,,,
2,D-18206 ,2 PALLETS (136cs/plt)*,,"PO#39014, delivered 5/14",GC,,,
3,A-61012,3 plts (36cs/plt)*,,,SYS,,,
4,D-03071,80 cases*,,,HL,,,
5,F-04001,3plts (210cs)*,,,SYS,,,
6,D-03053,2plts (250cs)*,lot#4040214,,JD,,,
7,D-03058,1plts(125cs)*,lot#4040216,Urgent,JD,,,
8,D-03063,10cs,lot#1018952,Urgent,JD,,,
,,Total: 13 plts,,"Closed 5/20, pending Andy picking, picked up 5/24, ETA 5/28, delivered 5/28, #6452 submitted 5/28",,05/24/2024,,
,,,,,,,,
"Week 5/27/24, Cut Off: 5/28/24 @ 3pm",,,,,,,,
Transfer #6464,,SF-LA,"Lot#, Exp Date",NOTE (Urgent?),Requested by,Date Shipped,,
1,D-03004,50 cs*,38176; 1/31/2029,,SYS,,,
2,#6467,30 cs*,30 cs,,Waiwai,,,
3,D-04061,8 pallets (36cs/plt),,,GC,,,
4,D-02030,50 cases*,,urgent ,GC,,,
5,D-19206,2 pallets (136cs/plt),,urgent ,GC,,,
6,D-15206,2 pallets (136cs/plt),,urgent ,GC,,,
7,D-17106,2 pallets (136cs/plt)*,,urgent ,GC,,,
8,D-19220,10 cases*,,,GC,,,
9,C-70050,1 pallet (28cs/plt),,updated C-70050 lot# (E002E0 to E022E0),GC,,,
10,C-70121,2 pallets (45cs/plt),,,GC,,,
11,A-61012,2 pallets (36cs/plt)*,,"urgent, canceled per GC",GC,,,
12,D-03056,50cs*,Lot#36694,Urgent,JD,,,
13,T-47010,2 plts (60cs/plt),exp 11/30/2025,,GC,,,
,,Total: 20 plts,,"Closed 5/28, pending Andy picking, picked up 5/31, ETA 6/3, delivered 6/3, 6467 submitted 6/3, updated C-70050 lot#, #6464 submitted 6/4",,05/31/2024,,
,,,,,,,,
"Week 6/3/24, Cut Off: 6/3/24 @ 3pm",,,,,,,,
Transfer #6474,,SF-LA,"Lot#, Exp Date",NOTE (Urgent?),Requested by,Date Shipped,,
1,T-44030,5 cases*,,,HL,,,
2,#6446,7plts*,143cs,PKGM - Ready,SYS,,,
3,T-47010,5 plts (60cs/plt),exp 2025,canceled per WYL & BP,WYL,,,
4,A-61030,60 cases*,,,GC,,,
5,A-62030,20 cases*,,,GC,,,
6,F-00431S,170cs (2plts)*,lot#03012025,"Urgent, total 342cs (2 plts) sent",JD,,,
7,M-94306,60 CASES*,,,GC,,,
8,D-60023,3 CASES*,,,GC,,,
9,D-60012,20 CASES*,,,GC,,,
,,Total: 11 plts,,"Closed 6/3, pending Andy picking, picked up 6/7, ETA 6/10, delivered 6/10, #6474 submitted 6/10, #6446 submitted 6/11",,06/07/2024,,
,,,,,,,,
"Week 6/10/24, Cut Off: 6/10/24 @ 3pm",,,,,,,,
Transfer #6485,,SF-LA,"Lot#, Exp Date",NOTE (Urgent?),Requested by,Date Shipped,,
1,D-03063,125cs (1plt)*,,Urgent,JD,,,
2,D-03065,125cs (1plt)*,,Urgent,JD,,,
3,J-40032,1plts (28cs)*,02/28/2026,,SYS,,,
4,F-04001,5 plts (70cs/plt),,,SYS,,,
5,Ribbon,1 case,,Mr. Sun ,HL,,,
,,Total: 8 plts,,"Closed 6/10, pending Andy picking, picked up 6/14, ETA 6/17, delivered 6/17, #6485 submitted 6/18",,06/14/2024,,
,,,,,,,,
"Week 6/17/24, Cut Off: 6/17/24 @ 3pm",,,,,,,,
Transfer #6493,,SF-LA,"Lot#, Exp Date",NOTE (Urgent?),Requested by,Date Shipped,,
1,D-03055N,125cs(1plt)*,lot#3112160,,JD,,,
2,D-03054,250cs(2plts)*,lot#4050350,Urgent,JD,,,
3,D-03053,250cs(2plts)*,lot#4040214,Urgent,JD,,,
4,F-00564,72cs (1plt)*,lot#12012024,Urgent ,JD,,,
5,F-04006,1 pallet (70cs/plt),,,HL,,,
6,D-02007,25 cases*,,,GC,,,
7,D-15220N,10 CASES,,,GC,,,
8,D-14220,6 CASES*,,,GC,,,
9,T-42101,80 cs*,,,FG,,,
10,T-44020N,60 cs,,,FG,,,
11,Invoice paper,2 cs,,,Paul,,,
,,Total: 8 plts,,"Closed 6/17, pending Andy picking, picked up 6/21, ETA 6/24, delivered 6/24, #6463 submitted 6/24",,06/21/2024,,
,,,,,,,,
"Week 6/24/24, Cut Off: 6/24/24 @ 3pm",,,,,,,,
Transfer #6508,,SF-LA,"Lot#, Exp Date",NOTE (Urgent?),Requested by,Date Shipped,,
1,#6506,5 plts*,,Pkg Materials & AG,Wai Wai,,,
2,Hsin Tung Yang Samples,1 cs,,,JY,,,
3,Label,2 cs,,to Mr. Sun/Xiuzhen,HL/TTG,,,
4,T-42208,15 cases,,,HL,,,
5,A-61109N,50 Cases*,"lot# 39375, exp 6/4/2027",,VL,,,
6,"#6511
P-GHC30C",40 pieces*,,,HL,,,
7,J-56041,40 cases*,"LOT#03142025,EXP3/14/25",Urgent,TX,,,
8,J-56042,18 cases*,"LOT#03142025,EXP3/14/25",Urgent,TX,,,
9,J-56043,40 cases*,"LOT#03142025,EXP3/14/25",Urgent,TX,,,
10,J-56103,10 cases*,"LOT#03082025,EXP3/8/25",Urgent,TX,,,
11,J-56105,10 cases*,"LOT#03062025,EXP3/6/25",Urgent,TX,,,
12,J-56207,50 cases*,"LOT#03062025,EXP3/6/25",Urgent,TX,,,
13,J-56206,50 cases*,"LOT#03052025,EXP3/5/25",Urgent,TX,,,
14,J-56005,20 cases*,"LOT#03122025,EXP3/12/25",Urgent,TX,,,
15,J-56104,20 cases*,"LOT#03082025,EXP3/8/25",Urgent,TX,,,
16,M-94306,40 CASES*,LOT#37501E 10/31/2026,,GC,,,
17,C-70730,20 CASES*,LOT#L001E0 12/1/2026,,GC,,,
18,C-70121,2 PALLETS (45cs/plt)*,LOT#B001D0 02/01/2027,,GC,,,
,,Total: 10 plts,,"Closed 6/24, pending Andy picking, picked up 6/26, ETA 6/27, delivered 6/27, #6508 submitted 6/27, #6506 & 6511 submitted 7/1",,06/26/2024,,
,,,,,,,,
"Week 7/1/24, Cut Off: 7/1/24 @ 3pm",,,,,,,,
Transfer #6521,,SF-LA,"Lot#, Exp Date",NOTE (Urgent?),Requested by,Date Shipped,,
1,F-04076,1plts (112cs),07252025; 7/25/24,deleted per SYS,SYS,,,
2,D-02007,15 cases*,"2005 , 3/1/2033",,GC,,,
3,D-18206,1 pallet(136 CASES/PALLET)*,"HB241Q03, 3/6/2027",,GC,,,
4,D-16106,30 CASES*,#HB403423001W09  5/20/2026,,GC,,,
,,Total: 2 plts,,"Closed 7/1, pending Andy picking, picked up 7/3, ETA 7/5, delivered 7/5, #6521 submitted 7/5",,07/03/2024,,
,,,,,,,,
"Week 7/8/24, Cut Off: 7/8/24 @ 3pm",,,,,,,,
Transfer #6525,,SF-LA,"Lot#, Exp Date",NOTE (Urgent?),Requested by,Date Shipped,Transfer Code,
1,F-04131,2 pallets (50cs/plt),,,HL,,,
2,F-04115,4 pallets ,10/27/2025,Urgent,SYS,,,
3,F-00424,70cs*,Lot#092025,Urgent,JD,,,
4,F-00491,110cs*,LoT#102025,Urgent,JD,,,
5,F-04114,4 pallets (240cs/plt),,Urgent (we need to ship WM orders by 7/11),HL,,,
6,F-04001,5 pallets (70cs/plt),,,SYS,,,
7,D-03052,230cs*,Lot#4010043,Urgent,JD,,,
,,Total: 20 plts,,"Closed 7/8, pending Andy picking, picked up 7/10, ETA 7/11, delivered 7/11, #6525 submitted 7/11",,07/10/2024,,
,,,,,,,,
"Week 7/15/24, Cut Off: 7/15/24 @ 3pm",,,,,,,,
Transfer #6536,,SF-LA,"Lot#, Exp Date",NOTE (Urgent?),Requested by,Date Shipped,,
1,A-61012,2 PALLETS (36 CASES/PALLET)*,LOT# WE024E0 5/24/2028,,GC,,,
2,D-15206,1 PALLET (136 CASES/PALLET)*,HB231W20  DATE: 11/03/2026,,GC,,,
3,#6533,25 cs*,Ginseng,,Waiwai,,,
4,F-04112,4 pallets (240 cs/plt),,,HL,,,
,,Total: 8 plts,,"Closed 7/15, pending Andy picking, picked up 7/17, ETA 7/18, delivered 7/18, #6536 & 6533 submitted 7/18",,07/17/2024,,
,,,,,,,,
"Week 7/15/24, Cut Off: 7/17/24 @ 3pm (Second Transfer)",,,,,,,,
Transfer #6539,,SF-LA,"Lot#, Exp Date",NOTE (Urgent?),Requested by,Date Shipped,Transfer Reason,
1,K-88051,5 Cases*,"lot# 38608, 12/31/2026",Urgent,VL,,,
2,F-96005,40 Cases*,,Urgent,VL,,,
3,F-96007,20 Cases*,,Urgent,VL,,,
4,F-96008,20 Cases*,,Urgent,VL,,,
5,F-96101,25 cases*,,Urgent,VL,,,
6,F-96102,25 cases*,,Urgent,VL,,,
7,F-96103,20 cases*,,Urgent,VL,,,
8,F-96104,20 Cases*,,Urgent,VL,,,
9,F-96105,20 cases*,,Urgent,VL,,,
10,WW Paper gift bag,8 cases,,Urgent,VL,,,
11,F-85001,330cs (5.5plts)*,08/05/2025,Urgent,WYL,,,
12,F-85002,300cs (5plts)*,08/05/2025,Urgent,WYL,,,
13,F-85003,120cs (2 plts),08/05/2025,Urgent,WYL,,,
14,F-85004,90 cs (1.5plts)*,08/04/2025,Urgent,WYL,,,
15,F-85005,120 cs (2 plts)*,08/05/2025,Urgent,WYL,,,
16,C-70050,30 cases*,lot #E022E0; exp. 5/22/206,Urgent,HL,,,
17,F-04130,2 pallets (50cs/plt),,Urgent,HL,,,
18,A-61260N,1 pallets (24cs/plt),,URGENT,SYS,,,
19,"5575450, 5575446, 5575452, 5575431, 5575437",,,Urgent,WYL,,,
20,"5575319, 5575320, 5575321, 5575322, 5575496 ",,,Urgent,WYL,,,
21,T-47010,3 pallets (180cs)*,02/28/2026,Urgent,WYL,,,
,,Total: 28 plts,,"Closed 7/17, pending Andy picking, picked up 7/19, ETA 7/22, delivered 7/22, revised F-85001 extended qty, #6539 submitted 7/22",,07/19/2024,,
,,,,,,,,
"Week 7/22/24, Cut Off: 7/22/24 @ 3pm",,,,,,,,
Transfer #6543,,SF-LA,"Lot#, Exp Date",NOTE (Urgent?),Requested by,Date Shipped,Transfer Reason,
1,"PL#5575495, 5575367, 5575366, 5576043",,,"mooncake, Urgent",WYL,,,
2,J-40132,50cs (2 pallets)*,3142026,,SYS,,,
3,J-40032,224cs (28cs/plts) (8plts)*,2282026,,SYS,,,
4,C-70123,3 pallets (45 cases/pallet)*,"L003E0 , 12/03/2026","URGENT!   (LA BIG ORDER, replenish inventory)",GC,,Sales Order Fulfillment,
5,A-61012,3 PALLETS (36 CASES/PALLET)*,LOT# WE024E0 5/24/2028,,GC,,Repackaging capacity,
6,T-31545,100 cases ,,,HL,,,
7,F-04130,5 pallets (50cs/plt)*,,,HL,,,
8,F-04131,2 pallets (50cs/plt),,,HL,,,
9,F-04001,3 pallets (70cs/plt),,,HL,,,
10,F-04005,1 pallet (70cs/plt),,,HL,,,
11,F-04006,1 pallet (70cs/plt)*,,,HL,,,
12,F-04007,1 pallet (70cs/plt),,,HL,,,
,,Total: 24 plts,,"Closed 7/22, pending Andy picking, picked up 7/26, ETA 7/29, delivered 7/29, #6534 submitted 7/29",,07/26/2024,,
,,,,,,,,
"Week 7/29/24, Cut Off: 7/29/24 @ 3pm",,,,,,,,
Transfer,,SF-LA,"Lot#, Exp Date",NOTE (Urgent?),Requested by,Date Shipped,Transfer Reason,Shipment Status ( Shipped/Parital/Not Shipped/Other)
,Transfer #6548,,,,,,,Shipped
1,J-40132,1 plt (25cs/plt)*,3142026,overload fr wk 7/22,SYS,,Planned transfer (container sharing),Shipped
2,J-40032,7 plt (28cs/plt)*,2282026,overload fr wk 7/22,SYS,,Planned transfer (container sharing),Shipped
3,A-61012,1 plt (36 cs/plt)*,LOT# WE024E0 5/24/2028,overload fr wk 7/22,GC,,Repackaging capacity,Shipped
4,"PL#5576879, 5576953",,,"Urgent, mooncake",Phin,,,Shipped
5,F-04130,4 plt (50cs/plt)*,,"URGENT, overload fr wk 7/22",HL,,,Shipped
6,F-04131,1 plt (50cs/plt),,overload fr wk 7/22,HL,,,Shipped
7,F-04001,2 plt (70cs/plt),,overload fr wk 7/22,HL,,,Shipped
10,T-32300,4 pallets (60cs/plt),,,HL,,,Shipped
13,Demo cup,"4cs (8,000 pcs)",,,AWC,,,Shipped
14,#6555,28 cs*,,,Waiwai,,Other (State reason),Shipped
,,Total: 20 plts,,"Closed 7/29, pending Andy picking, first load, picked up 8/1, ETA 8/2, delivered 8/2, #6555 submitted 8/2, #6548 submitted 8/5",,08/01/2024,,
,Transfer #6564,,,,,,,
8,F-04114,3 pallets (240cs/plt),,URGENT,HL,,Low replenishment,Not Shipped
9,F-04111,8 pallets (240cs/plt)*,02/15/2026,,SYS,,Planned transfer (container sharing),Not Shipped
11,D-03052,1plts (125cs)*,lot#4040215,,JD,,Sales Order Fulfillment,Not Shipped
12,A-61250,30cs*,4060372/ 6/30/29,,SYS,,Sales Order Fulfillment,Not Shipped
15,D-04061,3 PALLETS (36cs/plt)*,"L005E0, 12/04/2026",,GC,,Planned transfer (container sharing),Not Shipped
16,D-15206,2 PALLETS (136cs/plt)*,HB241W09  04/22/2027,,GC,,Planned transfer (container sharing),Not Shipped
17,D-18206,1 PALLET (136cs/plt)*,HB241Q03  03/06/2027,,GC,,Planned transfer (container sharing),Not Shipped
18,D-13106,2 PALLETS (136cs/plt)*,HB241G09  04/28/2027,,GC,,Planned transfer (container sharing),Not Shipped
19,D-13206,2 PALLETS (136cs/plt)*,HB241G04  03/06/2027,,GC,,Planned transfer (container sharing),Not Shipped
,,None,,"Did not move, wait for wk 8/5",,,,
,,,,,,,,
"Week 8/5/24, Cut Off: 8/5/24 @ 3pm",,,,,,,,
Transfer,,SF-LA,"Lot#, Exp Date",NOTE (Urgent?),Requested by,Date Shipped,Transfer Reason,Shipment Status ( Shipped/Parital/Not Shipped/Other)
,Transfer #6564,,,,,,,
1,Mooncakes,3 cs,,"Group Buy
(F-96032x50 tins, F-96046x2 tins)",LY,,Other (State reason),Shipped
2,PL#5577709,32 box F-96039*,,Barter Trade AM1300,AWC,,Sales Order Fulfillment,Shipped
3,#6570,1plts (21cs)*,,"Urgent, PKGM -ready",SYS,,Repackaging capacity,Shipped
4,D-18120N,10 cases*,HB241Q10  04/28/2027,,GC,,Planned transfer (container sharing),Shipped
5,F-04114,3 pallets (240cs/plt),,"URGENT, from wk 7/29",HL,,Low replenishment,Shipped
6,F-04111,8 pallets (240cs/plt)*,02/15/2026,from wk 7/29,SYS,,Planned transfer (container sharing),Shipped
7,D-03052,1plts (125cs)*,lot#4040215,from wk 7/29,JD,,Sales Order Fulfillment,Shipped
8,A-61250,30cs*,4060372/ 6/30/29,from wk 7/29,SYS,,Sales Order Fulfillment,Shipped
9,D-04061,3 PALLETS (36cs/plt)*,"L005E0, 12/04/2026",from wk 7/29,GC,,Planned transfer (container sharing),Shipped
10,D-15206,2 PALLETS (136cs/plt)*,HB241W09  04/22/2027,from wk 7/29,GC,,Planned transfer (container sharing),Shipped
11,D-18206,1 PALLET (136cs/plt)*,HB241Q03  03/06/2027,from wk 7/29,GC,,Planned transfer (container sharing),Shipped
12,D-13106,2 PALLETS (136cs/plt)*,HB241G09  04/28/2027,from wk 7/29,GC,,Planned transfer (container sharing),Shipped
13,D-13206,2 PALLETS (136cs/plt)*,HB241G04  03/06/2027,from wk 7/29,GC,,Planned transfer (container sharing),Shipped
,,Total: 24 plts (full load),,"Closed 8/5, pending Andy picking, picked up 8/7, ETA 8/8, delivered 8/8, #6564 submitted 8/8, #6570 submitted 8/8",,08/07/2024,,
,Transfer #6573,,,,,,,
14,D-13306,1/2 PALLET (68 CASES),HB241G11  04/28/2027,,GC,,Planned transfer (container sharing),Not Shipped
15,D-14206,2 PALLETS (136 CASES/PALLET),HB241J04   03/06/2027,,GC,,Planned transfer (container sharing),Not Shipped
16,D-16106,1 PALLET (136 CASES/PALLET),HB241W11   04/28/2027,,GC,,Planned transfer (container sharing),Not Shipped
17,D-19206,1 PALLET (136 CASES/PALLET),HB241B03   03/06/2027,,GC,,Planned transfer (container sharing),Not Shipped
18,C-70121,1 PALLET (45 CASES/PALLET),B001D0  02/01/2027,,GC,,Planned transfer (container sharing),Not Shipped
19,C-70330,2 PALLETS (45 CASES/PALLET),B005D0   02/05/2027,,GC,,Planned transfer (container sharing),Not Shipped
20,F-11178A,1 PALLET (42 CASES/PALLET),9102026 09/10/2026,,GC,,Planned transfer (container sharing),Not Shipped
21,F-96103,10 cases*,6252025,,VL,,Production order shortage,Not Shipped
,,None,,"Didn't pick, wait for wk 8/12",,-,,
,,,,,,,,
"Week 8/12/24, Cut Off: 8/12/24 @ 3pm",,,,,,,,
Transfer #6573,,SF-LA,"Lot#, Exp Date",NOTE (Urgent?),Requested by,Date Shipped,Transfer Reason,Shipment Status ( Shipped/Parital/Not Shipped/Other)
1,D-13306,1/2 PALLET (68 CASES)*,HB241G11  04/28/2027,,GC,,Planned transfer (container sharing),Shipped
2,D-14206,2 PALLETS (136 CASES/PALLET)*,HB241J04   03/06/2027,,GC,,Planned transfer (container sharing),Shipped
3,D-16106,1 PALLET (136 CASES/PALLET)*,HB241W11   04/28/2027,,GC,,Planned transfer (container sharing),Shipped
4,D-19206,1 PALLET (136 CASES/PALLET)*,HB241B03   03/06/2027,,GC,,Planned transfer (container sharing),Shipped
5,C-70121,1 PALLET (45 CASES/PALLET)*,B001D0  02/01/2027,,GC,,Planned transfer (container sharing),Shipped
6,C-70330,2 PALLETS (45 CASES/PALLET)*,B005D0   02/05/2027,,GC,,Planned transfer (container sharing),Shipped
7,F-11178A,1 PALLET (42 CASES/PALLET)*,9102026 09/10/2026,,GC,,Planned transfer (container sharing),Shipped
8,F-96103,10 cases*,6252025,,VL,,Production order shortage,Shipped
9,PL#5578319,37 cases,,"Urgent, Mooncakes",Billy,,Sales Order Fulfillment,Shipped
10,PL#5578250,109 tins,,"Urgent, Mooncakes",Phin,,Sales Order Fulfillment,Shipped
11,PL#5578474,14 tins ,,"Fidelity/ deliver to Carson, CA",JY,,Sales Order Fulfillment,Shipped
,,Total: 10 plts,,"Closed 8/12, pending Andy picking, picked up 8/14, ETA 8/15, delivered 8/15, #6573 submitted 8/15",,08/14/2024,,
,,,,,,,,
"Week 8/19/24, Cut Off: 8/19/24 @ 3pm (Last transfer before Fiscal Year-End Inventory Count 8/29-9/3)",,,,,,,,
Transfer #6581,,SF-LA,"Lot#, Exp Date",NOTE (Urgent?),Requested by,Date Shipped,Transfer Reason,Shipment Status ( Shipped/Parital/Not Shipped/Other)
1,Webcam,1 ea,,to Sun,EH,,Other (State reason),Shipped (#6573)
2,Flyer & Poster,1 case,,to Xiu Zhen,AWC,,Other (State reason),Shipped
3,F-96007,30 cases /1 plt *,05012025,to Winson,VL,,Low replenishment,Shipped
4,F-96008,30 case /1 plt *,05012025,to Winson,VL,,Low replenishment,Shipped
5,F-96008B,10 cases*,05012025,to Winson,VL,,Planned transfer (container sharing),Shipped
6,F-96007B,10 cases*,05012025,to Winson,VL,,Planned transfer (container sharing),Shipped
7,F-96005B,10 cases*,05012025,to Winson,VL,,Planned transfer (container sharing),Shipped
8,D-60023,5 CASES,G025E0    7/25/2027,,GC,,Repackaging capacity,Shipped
9,A-61236T,10cs*,LOT 35292/ 6/30/26,,SYS,,,Shipped
10,D-18106,70 CASES,HB241Q09   4/28/2027,,GC,,,Shipped
11,F-11076A,2 PALLETS  (50 CASES/PALLET),#2024012    5/10/2027,,GC,,Planned transfer (container sharing),Shipped
12,F-11148A,1 PALLET (40 CASES/PALLET),#09102026  9/10/2026,,GC,,Planned transfer (container sharing),Shipped
13,F-11178A,1 PALLET (42 CASES/PALLET),#09102026  9/20/2026,,GC,,Planned transfer (container sharing),Shipped
14,D-02007,1 PALLET (60 CASES/PALLET),#2005  3/31/2033,,GC,,Planned transfer (container sharing),Shipped
15,GSG Slice & package,? plts,,to Xiuzhen,WYL,,Repackaging capacity,Not shipped (canceled per WYL)
16,C-70530,1 PALLET (45CASES/PALLET),#L009E0    12/09/2026,,GC,,Planned transfer (container sharing),Shipped
,,Total: 10 plts,,"Closed 8/19, pending Andy picking, picked up 8/21, ETA 8/22, delivered 8/22, #6851 submitted 8/22, next transfer after 9/3",,08/21/2024,,
,,,,,,,,
"Week 9/2/24, Cut Off: 9/3/24 @ 3pm (Fiscal Year-End Inventory Count 8/29-9/3)",,,,,,,,
Transfer #6600,,SF-LA,"Lot#, Exp Date",NOTE (Urgent?),Requested by,Date Shipped,Transfer Reason,Shipment Status ( Shipped/Partial/Not Shipped/Other)
1,T-42208,25 cases *,23F18,,HL,,Low replenishment,Shipped
2,A-61012,4 pallets  (30 cases/pallet),WE024E0   05/24/2028,,GC,,Repackaging capacity,Shipped
3,F-04114,2 pallets*,5122026,Urgent,HL,,Low replenishment,Shipped
4,K-88051,50 cases*,39644  8/30/2027,,VL,,Warehouse limitations,Shipped
5,A-61238,3pallets (300cs),07312029/ 7/31/2029,,SYS,,Repackaging capacity,Shipped
6,D-03053,250cs ( 2plts),#4070424,,JD,,Planned transfer (container sharing),Shipped
7,D-03054,250cs ( 2plts),#4050350,,JD,,Planned transfer (container sharing),Shipped
8,J-40132,5 plts (25cs/ plts),03142026/ 3/14/2026,,SYS,,Planned transfer (container sharing),Shipped
9,"AC-B3SL5
#6613",25 cases (300 ea)*,,urgent,WYL,,Low replenishment,Shipped
10,F-96032,10 cases,11/11/2024,urgent,BP,,Planned transfer (container sharing),Shipped
,,Total: 20 plts,,"Closed 9/3, pending Andy picking, picked up 9/6, ETA 9/9, delivered 9/9, #6613 & 6600 submitted 9/9",,09/06/2024,,
,,,,,,,,
"Week 9/9/24, Cut Off: 9/9/24 @ 3pm",,,,,,,,
Transfer #6607,,SF-LA,"Lot#, Exp Date",NOTE (Urgent?),Requested by,Date Shipped,Transfer Reason,Shipment Status ( Shipped/Parital/Not Shipped/Other)
1,J-35000,7 pallets (351cs/plt),04/18/2025,,JY,,Planned transfer (container sharing),Shipped
2,J-35001,2 pallets (351cs/plt),07/30/2025,,JY,,Planned transfer (container sharing),Shipped
3,J-35002,1 pallet (351cs/plt),10/19/2025,,JY,,Planned transfer (container sharing),Shipped
4,J-35003,2 pallets (351cs/plt),03/06/2026,,JY,,Planned transfer (container sharing),Shipped
5,A-61243,2 pallets (24cs/plt)*,4060372; 6/30/2029,urgent,SYS,,Repackaging capacity,Shipped
6,F-04114,4 pallets (240cs/plt)*,5122026,Urgent,SYS,,Low replenishment,Shipped
7,F-04002,4 pallets (280cs)*,4012026,,SYS,,Low replenishment,Not Shipped
8,F-04112,4 pallets (960cs)*,06012026/ 6/1/2026,,SYS,,Planned transfer (container sharing),Partial
9,D-19220,10 CASES,HB241B04    03/06/2027,,GC,,Planned transfer (container sharing),Not Shipped
10,#6617,3 plts,,Urgent,WaiWai,,Low replenishment,Shipped
11,#6618,40 cs,,Urgent,WaiWai,,Low replenishment,Shipped
,,Total: 24 plts,,"Closed 9/9, pending Andy picking, picked up 9/11, ETA 9/12, delivered 9/12, #6618 submitted 9/13, #6617 submitted 9/16, J-35000 lot adjusted 9/23, #6607 submitted 9/23",,09/11/2024,,
,,,,,,,,
"Week 9/16/24, Cut Off: 9/16/24 @ 3pm",,,,,,,,
Transfer #6619,,SF-LA,"Lot#, Exp Date",NOTE (Urgent?),Requested by,Date Shipped,Transfer Reason,Shipment Status ( Shipped/Parital/Not Shipped/Other)
1,F-04002,4 pallets (280cs)*,4012026,,SYS,,Low replenishment,Not Shipped
2,F-04112,1 pallet (240cs/plt)*,06012026/ 6/1/2026,,SYS,,Planned transfer (container sharing),Shipped
3,D-19220,10 CASES*,HB241B04    03/06/2027,,GC,,Planned transfer (container sharing),Shipped
4,A-61239,10cs*,39817-7/31/2029,URGENT,SYS,,Repackaging capacity,Shipped
5,A-61243,4 pallets (96cs)*,4060372 - 6/30/2029,URGENT,SYS,,Low replenishment,Shipped
6,F-04111,8 pallets (1920cs)*,12212025,can go serpeate runs,SYS,,Planned transfer (container sharing),Not Shipped
7,A-61260N,6 pallets (144cs)*,WO11494 / 6/24/2029,URGENT,SYS,,Sales Order Fulfillment,Shipped
8,A-61012,3 pallets  (30 cases/pallet),WE024E0   05/24/2028,URGENT,GC,,Repackaging capacity,Shipped
9,A-61030 ,80 CASES,WE024E0   05/24/2028,,GC,,Repackaging capacity,Shipped
10,A-61235T,1 plt (30cs)*,38916/ 7/21/29,URGENT,SYS,,Low replenishment,Shipped
11,F-96102,10 Cases*,07132025  - 7/13/2025,Urgent,VL,,Low replenishment,Shipped
12,F-96105,10 Cases*,05162025  - 05/16/2025,Urgent,VL,,Low replenishment,Shipped
13,D-04036,20 CASES,C006C0   03/05/2027,,GC,,Shipment delays ,Not Shipped
14,D-04061,1 PALLET   (36 CASES/PALLET),C008C0   03/07/2027,,GC,,Shipment delays ,Shipped
15,D-04037,1 PALLET (36 CASES/PALLET),I006E0    12/05/2026,,GC,,Shipment delays ,Shipped
16,C-70730,10 CASES,"L001E0, 12/01/2026",,GC,,Planned transfer (container sharing),Shipped
17,D-17106,2 PALLETS (136 CASES/PALLET) ,"HB241P03, 04/28/2027",URGENT,GC,,Planned transfer (container sharing),Shipped
18,D-13306,1 PALLET (136 CASES/PALLET) ,"HB241G11, 04/28/2027",URGENT,GC,,Planned transfer (container sharing),Shipped
19,D-15206,1 PALLET (136 CASES/PALLET) ,"HB241W09, 04/22/2027",,GC,,Planned transfer (container sharing),Shipped
20,D-19206,1 PALLET (136 CASES/PALLET) ,"HB241B11, 06/28/2027","URGENT! PO#39316 
9/12 ARRIVED , waiting post ",GC,,Planned transfer (container sharing),Shipped
,,Total: 24 plts,,"Closed 9/16, pending Andy picking, picked up 9/20, ETA 9/23, delivered 9/24, #6619 hold - D-15206 & D-19206 qty issue, #6619 submitted 9/26",,09/20/2024,,
,,,,,,,,
"Week 9/23/24, Cut Off: 9/23/24 @ 3pm",,,,,,,,
Transfer #6629,,SF-LA,"Lot#, Exp Date",NOTE (Urgent?),Requested by,Date Shipped,Transfer Reason,Shipment Status ( Shipped/Partial/Not Shipped/Other)
1,F-04002,4 pallets (280cs)*,4012026,,SYS,,Low replenishment,Shipped
2,F-04111,8 pallets (1920cs)*,12212025,,SYS,,Planned transfer (container sharing),Shipped
3,D-04036,20 CASES*,C006C0   03/05/2027,,GC,,Shipment delays ,Shipped
4,F-04118,2 pallets (480cs)*,4022026,urgent,SYS,,Planned transfer (container sharing),Shipped
